Date,Location_ID,Location_Name,Location_Type,Product_ID,Product_Name,Category,Sub_Category,Price,Sales_Qty,Revenue,Current_Stock,Target_Stock
2025-09-21,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,10,14
2025-09-21,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,15,300000,21,56
2025-09-21,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,330,19800,719,1400
2025-09-21,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,300,15000,869,1050
2025-09-21,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,227,20430,842,700
2025-09-21,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,285,11400,1311,1260
2025-09-21,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,97,33950,229,280
2025-09-21,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,94,18800,30,420
2025-09-21,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-09-21,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,24,19200,134,175
2025-09-21,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,28,70000,41,105
2025-09-21,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,9,720000,20,35
2025-09-21,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,11,825000,44,35
2025-09-21,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,10,14
2025-09-21,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,14,280000,42,56
2025-09-21,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,394,23640,1373,1400
2025-09-21,S_002,Jubilee Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,372,18600,951,1050
2025-09-21,S_002,Jubilee Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,186,16740,702,700
2025-09-21,S_002,Jubilee Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,455,18200,588,1260
2025-09-21,S_002,Jubilee Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,76,26600,143,280
2025-09-21,S_002,Jubilee Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,151,30200,238,420
2025-09-21,S_002,Jubilee Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,6,7
2025-09-21,S_002,Jubilee Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,57,45600,123,175
2025-09-21,S_002,Jubilee Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,32,80000,84,105
2025-09-21,S_003,Madhapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,8,35
2025-09-21,S_003,Madhapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,18,35
2025-09-21,S_003,Madhapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,19,14
2025-09-21,S_003,Madhapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,14,280000,39,56
2025-09-21,S_003,Madhapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,272,16320,1033,1400
2025-09-21,S_003,Madhapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,209,10450,539,1050
2025-09-21,S_003,Madhapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,136,12240,802,700
2025-09-21,S_003,Madhapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,187,7480,1037,1260
2025-09-21,S_003,Madhapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,49,17150,244,280
2025-09-21,S_003,Madhapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,87,17400,223,420
2025-09-21,S_003,Madhapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,8,7
2025-09-21,S_003,Madhapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,28,22400,132,175
2025-09-21,S_003,Madhapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,24,60000,88,105
2025-09-21,S_004,Kukatpally,Store,E_001,iPhone 15,Electronics,Mobile,80000,9,720000,45,35
2025-09-21,S_004,Kukatpally,Store,E_002,Samsung S24,Electronics,Mobile,75000,8,600000,19,35
2025-09-21,S_004,Kukatpally,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,3,14
2025-09-21,S_004,Kukatpally,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,19,56
2025-09-21,S_004,Kukatpally,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,331,19860,476,1400
2025-09-21,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,139,6950,1029,1050
2025-09-21,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,145,13050,377,700
2025-09-21,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,330,13200,1396,1260
2025-09-21,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,77,26950,192,280
2025-09-21,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,76,15200,248,420
2025-09-21,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-09-21,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,32,25600,120,175
2025-09-21,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,25,62500,113,105
2025-09-21,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,8,640000,23,35
2025-09-21,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,34,35
2025-09-21,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,14,14
2025-09-21,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,7,140000,35,56
2025-09-21,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,331,19860,555,1400
2025-09-21,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,162,8100,1071,1050
2025-09-21,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,75,6750,370,700
2025-09-21,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,193,7720,935,1260
2025-09-21,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,60,21000,164,280
2025-09-21,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,76,15200,350,420
2025-09-21,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-09-21,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,35,28000,111,175
2025-09-21,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,29,72500,116,105
2025-09-21,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,17,35
2025-09-21,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,32,35
2025-09-21,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,12,14
2025-09-21,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,52,56
2025-09-21,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,240,14400,1029,1400
2025-09-21,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,204,10200,75,1050
2025-09-21,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,137,12330,459,700
2025-09-21,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,216,8640,572,1260
2025-09-21,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,90,31500,231,280
2025-09-21,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,101,20200,320,420
2025-09-21,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,7,7
2025-09-21,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,33,26400,94,175
2025-09-21,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,25,62500,98,105
2025-09-21,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,24,35
2025-09-21,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,10,750000,44,35
2025-09-21,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,9,14
2025-09-21,S_007,Begumpet,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,39,56
2025-09-21,S_007,Begumpet,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,275,16500,1933,1400
2025-09-21,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,174,8700,714,1050
2025-09-21,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,147,13230,367,700
2025-09-21,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,320,12800,160,1260
2025-09-21,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,29,10150,335,280
2025-09-21,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,92,18400,397,420
2025-09-21,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,3,7
2025-09-21,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,33,26400,123,175
2025-09-21,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,12,30000,97,105
2025-09-21,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,8,640000,23,35
2025-09-21,S_008,Uppal,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,36,35
2025-09-21,S_008,Uppal,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,15,14
2025-09-21,S_008,Uppal,Store,E_004,Sony Headphones,Electronics,Audio,20000,13,260000,48,56
2025-09-21,S_008,Uppal,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,225,13500,1510,1400
2025-09-21,S_008,Uppal,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,264,13200,1275,1050
2025-09-21,S_008,Uppal,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,145,13050,862,700
2025-09-21,S_008,Uppal,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,214,8560,1546,1260
2025-09-21,S_008,Uppal,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,55,19250,20,280
2025-09-21,S_008,Uppal,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,72,14400,30,420
2025-09-21,S_008,Uppal,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-09-21,S_008,Uppal,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,20,16000,142,175
2025-09-21,S_008,Uppal,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,21,52500,95,105
2025-09-21,S_009,Dilsukhnagar,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,39,35
2025-09-21,S_009,Dilsukhnagar,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,28,35
2025-09-21,S_009,Dilsukhnagar,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,11,14
2025-09-21,S_009,Dilsukhnagar,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,4,56
2025-09-21,S_009,Dilsukhnagar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,286,17160,1732,1400
2025-09-21,S_009,Dilsukhnagar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,241,12050,468,1050
2025-09-21,S_009,Dilsukhnagar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,137,12330,237,700
2025-09-21,S_009,Dilsukhnagar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,289,11560,469,1260
2025-09-21,S_009,Dilsukhnagar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,63,22050,295,280
2025-09-21,S_009,Dilsukhnagar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,75,15000,153,420
2025-09-21,S_009,Dilsukhnagar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-09-21,S_009,Dilsukhnagar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,41,32800,62,175
2025-09-21,S_009,Dilsukhnagar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,84,105
2025-09-21,S_010,Charminar,Store,E_001,iPhone 15,Electronics,Mobile,80000,8,640000,22,35
2025-09-21,S_010,Charminar,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,30,35
2025-09-21,S_010,Charminar,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,17,14
2025-09-21,S_010,Charminar,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,22,56
2025-09-21,S_010,Charminar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,323,19380,1371,1400
2025-09-21,S_010,Charminar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,271,13550,753,1050
2025-09-21,S_010,Charminar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,110,9900,50,700
2025-09-21,S_010,Charminar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,249,9960,1173,1260
2025-09-21,S_010,Charminar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,36,12600,358,280
2025-09-21,S_010,Charminar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,113,22600,317,420
2025-09-21,S_010,Charminar,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,6,7
2025-09-21,S_010,Charminar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,34,27200,185,175
2025-09-21,S_010,Charminar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,16,40000,35,105
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,E_001,iPhone 15,Electronics,Mobile,80000,0,0,2500,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,E_002,Samsung S24,Electronics,Mobile,75000,0,0,2500,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,E_003,MacBook Air,Electronics,Laptop,100000,0,0,1000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,E_004,Sony Headphones,Electronics,Audio,20000,0,0,4000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,0,0,100000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,0,0,75000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,D_003,Farm Eggs (12),Daily Needs,Dairy,90,0,0,50000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,0,0,90000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,H_001,Detergent 2kg,Home Essentials,Cleaning,350,0,0,20000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,0,0,30000,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,H_003,Study Table,Home Essentials,Furniture,4000,0,0,500,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,F_001,Mens T-Shirt,Fashion,Menswear,800,0,0,12500,0
2025-09-22,W_001,Shamirpet Central Warehouse,Warehouse,F_002,Womans Jeans,Fashion,Womenswear,2500,0,0,7500,0
2025-09-22,S_001,Gachibowli,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,8,35
2025-09-22,S_001,Gachibowli,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,10,35
2025-09-22,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,14,14
2025-09-22,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,4,56
2025-09-22,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,273,16380,1339,1400
2025-09-22,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,232,11600,692,1050
2025-09-22,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,136,12240,179,700
2025-09-22,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,247,9880,954,1260
2025-09-22,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,72,25200,314,280
2025-09-22,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,120,24000,468,420
2025-09-22,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-09-22,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,26,20800,131,175
2025-09-22,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,16,40000,51,105
2025-09-22,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,33,35
2025-09-22,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,29,35
2025-09-22,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,14,14
2025-09-22,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,45,56
2025-09-22,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,297,17820,450,1400
2025-09-22,S_002,Jubilee Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,261,13050,1154,1050
2025-09-22,S_002,Jubilee Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,148,13320,536,700
2025-09-22,S_002,Jubilee Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,309,12360,632,1260
2025-09-22,S_002,Jubilee Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,61,21350,219,280
2025-09-22,S_002,Jubilee Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,109,21800,309,420
2025-09-22,S_002,Jubilee Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,6,7
2025-09-22,S_002,Jubilee Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,44,35200,112,175
2025-09-22,S_002,Jubilee Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,25,62500,122,105
2025-09-22,S_003,Madhapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,45,35
2025-09-22,S_003,Madhapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,44,35
2025-09-22,S_003,Madhapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,14,14
2025-09-22,S_003,Madhapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,10,200000,49,56
2025-09-22,S_003,Madhapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,217,13020,1624,1400
2025-09-22,S_003,Madhapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,102,5100,906,1050
2025-09-22,S_003,Madhapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,116,10440,601,700
2025-09-22,S_003,Madhapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,167,6680,572,1260
2025-09-22,S_003,Madhapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,27,9450,143,280
2025-09-22,S_003,Madhapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,50,10000,552,420
2025-09-22,S_003,Madhapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-09-22,S_003,Madhapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,33,26400,138,175
2025-09-22,S_003,Madhapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,14,35000,110,105
2025-09-22,S_004,Kukatpally,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,23,35
2025-09-22,S_004,Kukatpally,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,12,35
2025-09-22,S_004,Kukatpally,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,8,14
2025-09-22,S_004,Kukatpally,Store,E_004,Sony Headphones,Electronics,Audio,20000,7,140000,4,56
2025-09-22,S_004,Kukatpally,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,202,12120,1360,1400
2025-09-22,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,191,9550,1107,1050
2025-09-22,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,131,11790,50,700
2025-09-22,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,138,5520,1648,1260
2025-09-22,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,48,16800,52,280
2025-09-22,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,57,11400,225,420
2025-09-22,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,7,7
2025-09-22,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,23,18400,149,175
2025-09-22,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,15,37500,102,105
2025-09-22,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,32,35
2025-09-22,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,44,35
2025-09-22,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,9,14
2025-09-22,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,40,56
2025-09-22,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,225,13500,474,1400
2025-09-22,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,145,7250,953,1050
2025-09-22,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,78,7020,535,700
2025-09-22,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,126,5040,1576,1260
2025-09-22,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,39,13650,79,280
2025-09-22,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,56,11200,262,420
2025-09-22,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-09-22,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,24,19200,152,175
2025-09-22,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,19,47500,94,105
2025-09-22,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,3,240000,38,35
2025-09-22,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,6,35
2025-09-22,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,5,14
2025-09-22,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,7,140000,77,56
2025-09-22,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,226,13560,928,1400
2025-09-22,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,132,6600,1070,1050
2025-09-22,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,90,8100,454,700
2025-09-22,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,130,5200,830,1260
2025-09-22,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,32,11200,247,280
2025-09-22,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,77,15400,270,420
2025-09-22,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,4,7
2025-09-22,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,22,17600,130,175
2025-09-22,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,16,40000,103,105
2025-09-22,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,40,35
2025-09-22,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,19,35
2025-09-22,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,17,14
